,meanfitness,seqscommon,seqstarget,extreme0,extreme1,other
0,0.6232645048137155,1.0,0.0,0.0,0.0,0.0
1,0.6245388620376919,0.9934000000000001,0.0,0.0044,0.0021,0.0001
2,0.6252268424178753,0.9878,0.0,0.0083,0.0037,0.0002
3,0.6293274369137157,0.9749,0.0,0.0181,0.006500000000000001,0.0005
4,0.6334615448727412,0.9606000000000001,0.0,0.029300000000000003,0.009500000000000001,0.0006
5,0.6448759886846318,0.9402000000000001,0.0,0.0469,0.0114,0.0015
6,0.6538120888325583,0.9139999999999999,0.0,0.0693,0.014400000000000001,0.0023000000000000004
7,0.664892298730748,0.8862000000000001,0.0,0.0929,0.0178,0.0031
8,0.678852058657134,0.8561999999999999,0.0,0.11779999999999999,0.022099999999999998,0.0038999999999999994
9,0.6938687556413179,0.8245,0.0,0.14600000000000002,0.024399999999999998,0.0051
10,0.7052357100463764,0.7922000000000001,0.0,0.1732,0.0271,0.0075
11,0.7176151180027499,0.7590999999999998,0.0001,0.20250000000000004,0.02849999999999999,0.009899999999999999
12,0.7340946215498078,0.7186000000000001,0.0,0.23950000000000002,0.0305,0.0114
13,0.7485078313082465,0.6819,0.0,0.2696,0.034100000000000005,0.0144
14,0.7595796715613875,0.6521999999999999,0.0,0.2969,0.03559999999999999,0.015300000000000001
15,0.7711993952517165,0.6263000000000001,0.0,0.3197,0.0375,0.0165
16,0.7779045460567815,0.5992999999999998,0.0001,0.34069999999999995,0.041499999999999995,0.018500000000000003
17,0.7869383032365421,0.5827999999999999,0.0002,0.3541,0.044199999999999996,0.0189
18,0.7918727126670617,0.5651999999999999,0.0002,0.3718,0.0425,0.020500000000000004
19,0.7963349687612117,0.5480999999999999,0.0001,0.38839999999999997,0.0424,0.021099999999999997
20,0.8028712313606802,0.5313,0.0001,0.4054,0.0435,0.019799999999999998
21,0.8056681272639986,0.5162,0.0001,0.4171000000000001,0.0452,0.0215
22,0.8103395241300291,0.5075,0.0001,0.42460000000000003,0.047,0.020900000000000002
23,0.8138910187412148,0.4956000000000001,0.0001,0.434,0.04739999999999999,0.023
24,0.8191035506051544,0.4841,0.0001,0.4446000000000001,0.048100000000000004,0.0232
25,0.8221657728481493,0.4765,0.0,0.4518,0.048799999999999996,0.022899999999999997
26,0.8258149899458489,0.4656,0.0,0.4618,0.047200000000000006,0.025399999999999995
27,0.8285599215302234,0.45559999999999995,0.0,0.4702,0.04850000000000001,0.025700000000000004
28,0.8307384817817409,0.446,0.0,0.4781,0.04870000000000001,0.0272
